StockCode,Description,TotalQuantitySold,OrderCount,Revenue,AvgPrice,UniqueCustomers,ActiveSellingDays,AvgDailyDemand,AvgOrderQuantity,RevenuePerCustomer,InventoryTurnover,TurnoverClass,RevenueShare,CumulativeRevenueShare,ABC_Class,MeanDailyDemand,StdDailyDemand,DemandCV,XYZ_Class,ABC_XYZ_Class,ReorderPriority,DeadStockRisk,Recommendation
20914,SET/5 RED SPOTTY LID GLASS BOWLS,12354,1051,33679.9,2.9095588235294123,446,287,40.241042345276874,11.75451950523311,75.51547085201794,43.045296167247386,Fast Moving,0.003883126271270629,0.09437179074787665,A,43.045296167247386,65.24060930066845,1.5156269118740364,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20725,LUNCH BAG RED SPOTTY,20417,1318,31933.25,1.6336443791329904,582,302,66.50488599348535,15.490895295902883,54.86812714776632,67.60596026490066,Fast Moving,0.003681746145387985,0.09805353689326463,A,67.60596026490066,64.43627538599416,0.9531153042352078,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
15056BL,EDWARDIAN PARASOL BLACK,6709,512,31457.55,5.7448811700182825,247,231,21.85342019543974,13.103515625,127.3585020242915,29.043290043290042,Fast Moving,0.003626900282803968,0.10168043717606859,A,29.043290043290042,81.25134292133184,2.797594308366024,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22386,JUMBO BAG PINK WITH WHITE SPOTS,17546,917,31149.6,1.9230096051227321,425,254,57.153094462540714,19.13413304252999,73.29317647058824,69.07874015748031,Fast Moving,0.0035913951674313633,0.10527183234349995,A,69.07874015748031,78.9903287520136,1.143482474809726,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22189,CREAM HEART CARD HOLDER,9918,692,29911.72,3.873757142857143,386,231,32.306188925081436,14.332369942196532,77.49150259067358,42.935064935064936,Fast Moving,0.003448673711943655,0.1087205060554436,A,42.935064935064936,156.41252626883858,3.643001972988678,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21232,STRAWBERRY CERAMIC TRINKET BOX,25398,1335,29779.86,1.2329850746268656,555,296,82.72964169381108,19.024719101123594,53.657405405405406,85.80405405405405,Fast Moving,0.003433470904627429,0.11215397696007103,A,85.80405405405405,86.35839070134344,1.006460494826272,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
85099C,JUMBO  BAG BAROQUE BLACK WHITE,16654,818,29493.3,1.913625450180072,362,278,54.24755700325733,20.359413202933986,81.4732044198895,59.906474820143885,Fast Moving,0.003400431950702527,0.11555440891077355,A,59.906474820143885,77.31550926150452,1.290603553182314,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21623,VINTAGE UNION JACK MEMOBOARD,3903,310,28756.489999999998,9.767781350482315,213,158,12.713355048859935,12.59032258064516,135.0069953051643,24.70253164556962,Fast Moving,0.0033154813936066055,0.11886989030438015,A,24.70253164556962,98.50438960076862,3.9876232531184836,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21754,HOME BUILDING BLOCK WORD,4814,1174,28206.8,5.931132075471698,508,294,15.680781758957655,4.100511073253833,55.5251968503937,16.374149659863946,Medium Moving,0.0032521048491378052,0.12212199515351796,A,16.374149659863946,11.379108384940738,0.6949434701230944,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
21137,BLACK RECORD COVER FRAME,8223,237,28144.89,3.5873221757322176,108,157,26.78501628664495,34.69620253164557,260.60083333333336,52.37579617834395,Fast Moving,0.0032449669316423745,0.12536696208516032,A,52.37579617834395,96.76076856607047,1.847432891265118,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21212,PACK OF 72 RETRO SPOT CAKE CASES,57570,1522,27672.809999999998,0.5364312736443885,771,300,187.5244299674267,37.825229960578184,35.892101167315175,191.9,Fast Moving,0.0031905384371949015,0.12855750052235523,A,191.9,187.3523945201701,0.9763022121947373,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
21733,RED HANGING HEART T-LIGHT HOLDER,9884,994,27386.16,2.894467054263566,549,271,32.19543973941368,9.943661971830986,49.883715846994534,36.47232472324723,Fast Moving,0.0031574891067141183,0.13171498962906936,A,36.47232472324723,44.20732059518283,1.2120784987145434,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22139,RETRO SPOT TEA SET CERAMIC 11 PC ,5859,1020,27316.82,4.904769230769231,619,257,19.08469055374593,5.7441176470588236,44.130565428109854,22.797665369649806,Fast Moving,0.0031494945468831838,0.13486448417595254,A,22.797665369649806,33.0057688257403,1.4477696856486186,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
79321,CHILLI LIGHTS,6085,434,26573.63,4.768669724770642,197,182,19.820846905537458,14.02073732718894,134.8915228426396,33.434065934065934,Fast Moving,0.0030638084072703697,0.1379282925832229,A,33.434065934065934,49.55730589839637,1.4822398806093902,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21931,JUMBO STORAGE BAG SUKI,14723,965,26464.85,1.9272912423625255,401,289,47.957654723127035,15.25699481865285,65.99713216957606,50.944636678200695,Fast Moving,0.003051266610062277,0.14097955919328517,A,50.944636678200695,60.66252029634397,1.1907538114272502,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
82484,WOOD BLACK BOARD ANT WHITE FINISH,4972,469,26035.079999999998,6.266908315565032,270,180,16.19543973941368,10.601279317697228,96.42622222222222,27.622222222222224,Fast Moving,0.003001716249829498,0.14398127544311468,A,27.622222222222224,97.23990694881412,3.5203506135934317,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
48194,DOORMAT HEARTS,4285,672,25641.37,7.261248164464023,362,275,13.957654723127035,6.376488095238095,70.83251381215469,15.581818181818182,Medium Moving,0.0029563234296530144,0.1469375988727677,A,15.581818181818182,38.63666185138043,2.4795990686416847,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,14172,921,25610.4,1.928072033898305,449,260,46.1628664495114,15.387622149837133,57.03875278396437,54.50769230769231,Fast Moving,0.002952752741479319,0.14989035161424702,A,54.50769230769231,65.59384166331517,1.2033868778197816,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21929,JUMBO BAG PINK VINTAGE PAISLEY,14542,640,25453.9,1.9121812596006142,323,242,47.36807817589577,22.721875,78.8046439628483,60.09090909090909,Fast Moving,0.002934709063753024,0.15282506067800003,A,60.09090909090909,85.32724412057158,1.4199692667568644,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,8837,446,24985.25,3.061688311688312,232,196,28.78501628664495,19.81390134529148,107.69504310344827,45.08673469387755,Fast Moving,0.0028806760313796797,0.1557057367093797,A,45.08673469387755,106.5580743432643,2.3634018978476634,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21181,PLEASE ONE PERSON  METAL SIGN,12550,888,24633.08,2.0755629139072846,432,210,40.87947882736157,14.132882882882884,57.021018518518524,59.76190476190476,Fast Moving,0.002840072568217575,0.1585458092775973,A,59.76190476190476,77.29221552062394,1.293335877237532,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21928,JUMBO BAG SCANDINAVIAN PAISLEY,13914,644,24277.3,1.9145151515151515,305,250,45.32247557003257,21.6055900621118,79.59770491803279,55.656,Fast Moving,0.002799052889869579,0.16134486216746688,A,55.656,72.89290201836278,1.309704290972452,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22111,SCOTTIE DOG HOT WATER BOTTLE,5228,865,24263.7,4.889709172259509,498,210,17.02931596091205,6.043930635838151,48.72228915662651,24.895238095238096,Fast Moving,0.0027974848769809044,0.16414234704444777,A,24.895238095238096,33.61787056365863,1.3503735306748874,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22112,CHOCOLATE HOT WATER BOTTLE,5166,801,23931.600000000002,4.883818181818182,429,214,16.827361563517915,6.449438202247191,55.78461538461539,24.14018691588785,Fast Moving,0.0027591953857802483,0.16690154243022803,A,24.14018691588785,28.697858976307845,1.1888001976248315,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22083,PAPER CHAIN KIT RETRO SPOT,8809,656,23881.65,2.903678678678679,416,259,28.693811074918568,13.428353658536585,57.407812500000006,34.011583011583014,Fast Moving,0.0027534363972663285,0.16965497882749436,A,34.011583011583014,61.67736022673654,1.8134222157707756,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
37503,TEA TIME CAKE STAND IN GIFT BOX,2388,465,23827.8,10.619339019189766,256,173,7.778501628664495,5.135483870967742,93.07734375,13.803468208092486,Medium Moving,0.002747227757997568,0.17240220658549193,A,13.803468208092486,20.9602777585497,1.518479083848031,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22470,HEART OF WICKER LARGE,8275,997,23636.730000000003,2.934526315789474,570,185,26.95439739413681,8.299899699097292,41.46794736842106,44.729729729729726,Fast Moving,0.00272519832986234,0.17512740491535428,A,44.729729729729726,57.34101302194685,1.2819440977716214,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84078A,SET/4 WHITE RETRO STORAGE CUBES ,650,128,23252.500000000004,38.1921875,86,107,2.1172638436482085,5.078125,270.3779069767442,6.074766355140187,Medium Moving,0.0026808985069053147,0.1778083034222596,A,6.074766355140187,17.118731291477207,2.8180065356739403,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
82494L,WOODEN FRAME ANTIQUE WHITE ,8425,1009,23245.750000000004,2.8703109815354715,418,273,27.44299674267101,8.349851337958375,55.611842105263165,30.86080586080586,Fast Moving,0.0026801202652142445,0.18048842368747384,A,30.86080586080586,28.101621696892508,0.9105926081010866,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
22090,PAPER BUNTING RETRO SPOTS,8454,706,23161.300000000003,2.915902777777778,419,265,27.537459283387623,11.974504249291785,55.27756563245824,31.90188679245283,Fast Moving,0.0026703835969459654,0.1831588072844198,A,31.90188679245283,54.96463908238488,1.7229275321542457,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21731,RED TOADSTOOL LED NIGHT LIGHT,14996,543,23068.8,1.6384751773049644,264,239,48.846905537459286,27.61694290976059,87.38181818181818,62.74476987447699,Fast Moving,0.002659718803401669,0.18581852608782146,A,62.74476987447699,110.48957954901181,1.760936883983317,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20727,LUNCH BAG  BLACK SKULL.,14529,973,22561.65,1.636106719367589,467,287,47.3257328990228,14.932168550873588,48.311884368308355,50.62369337979094,Fast Moving,0.0026012469110125915,0.18841977299883406,A,50.62369337979094,162.82743620813855,3.2164274342167913,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21523,FANCY FONT HOME SWEET HOME DOORMAT,3581,514,22534.65,7.115802707930367,235,223,11.664495114006515,6.966926070038911,95.89212765957447,16.05829596412556,Medium Moving,0.0025981339442483105,0.19101790694308238,A,16.05829596412556,34.928771933678014,2.175123189391287,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22197,"POPCORN HOLDER , SMALL ",28788,759,21875.26,0.8373979591836734,346,262,93.77198697068404,37.92885375494071,63.223294797687856,109.87786259541984,Fast Moving,0.0025221095311113014,0.19354001647419367,A,109.87786259541984,248.13306042653818,2.2582625341028555,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84029E,RED WOOLLY HOTTIE WHITE HEART.,6592,711,21830.56,3.645735900962861,403,194,21.47231270358306,9.271448663853727,54.17012406947891,33.97938144329897,Fast Moving,0.002516955841690437,0.1960569723158841,A,33.97938144329897,63.495253689281235,1.8686406577245995,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
48187,DOOR MAT NEW ENGLAND,3484,635,21796.5,7.2505,340,235,11.348534201954397,5.486614173228347,64.10735294117647,14.825531914893617,Medium Moving,0.0025130288917648287,0.19857000120764892,A,14.825531914893617,31.51094280207571,2.1254510787852445,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,7861,604,21570.75,2.9020259319286876,430,71,25.60586319218241,13.014900662251655,50.16453488372093,110.71830985915493,Fast Moving,0.0024870010307634794,0.2010570022384124,A,110.71830985915493,93.02352745386384,0.8401819678443369,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
21524,SPOTTY  HOME SWEET HOME DOORMAT,3468,606,21569.98,7.256237785016286,322,262,11.296416938110749,5.7227722772277225,66.98751552795031,13.236641221374045,Medium Moving,0.002486912253563165,0.2035439144919756,A,13.236641221374045,27.863606514335636,2.1050360169423117,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22114,HOT WATER BOTTLE TEA AND SYMPATHY,5589,841,20854.050000000003,3.9019675925925927,449,231,18.205211726384366,6.645659928656362,46.4455456570156,24.194805194805195,Fast Moving,0.0024043690574316215,0.20594828354940722,A,24.194805194805195,29.044211708466698,1.2004317238604056,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21755,LOVE BUILDING BLOCK WORD,3546,949,20789.600000000002,5.934954407294833,490,285,11.550488599348535,3.736564805057956,42.42775510204082,12.442105263157895,Medium Moving,0.0023969382904702173,0.20834522183987744,A,12.442105263157895,9.404504228167113,0.7558611689305209,Y,AY,Medium,0,High-value moderate variability; keep safety stock and review weekly
22328,"ROUND SNACK BOXES ,SET 4, FRUITS ",7627,550,20609.65,2.9156140350877195,276,224,24.843648208469055,13.867272727272727,74.67264492753624,34.049107142857146,Fast Moving,0.002376190943461611,0.21072141278333906,A,34.049107142857146,105.88305715704097,3.1097161142227843,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
82486,WOOD S/3 CABINET ANT WHITE FINISH,2702,664,20162.9,7.705072463768116,233,250,8.80130293159609,4.069277108433735,86.53605150214592,10.808,Medium Moving,0.0023246828730192955,0.21304609565635835,A,10.808,11.180301092999263,1.0344468072723227,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22138,BAKING SET 9 PIECE RETROSPOT ,4255,888,20147.510000000002,4.916095661846496,632,252,13.859934853420196,4.791666666666667,31.878971518987345,16.884920634920636,Medium Moving,0.0023229084819636554,0.215369004138322,A,16.884920634920636,24.73200280894944,1.4647390617756189,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21527,RETRO SPOT TRADITIONAL TEAPOT ,2842,615,20144.940000000002,7.837093206951027,321,250,9.257328990228013,4.621138211382114,62.75682242990655,11.368,Medium Moving,0.002322612173645722,0.2176916163119677,A,11.368,21.931633825344523,1.92924294733854,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22188,BLACK HEART CARD HOLDER,7538,336,20117.64,3.8451928783382794,222,186,24.553745928338763,22.43452380952381,90.61999999999999,40.526881720430104,Fast Moving,0.0023194646183618372,0.22001108093032953,A,40.526881720430104,178.07141545794693,4.3939086329501365,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20679,EDWARDIAN PARASOL RED,4504,368,20084.8,5.733243243243244,189,185,14.67100977198697,12.23913043478261,106.26878306878307,24.345945945945946,Fast Moving,0.0023156783284159492,0.22232675925874548,A,24.345945945945946,82.05127835488592,3.370223467063476,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22383,LUNCHBAG SUKI  DESIGN ,12540,986,19909.0,1.6421337266470009,438,259,40.846905537459286,12.718052738336715,45.454337899543376,48.41698841698842,Fast Moving,0.0022954094559285198,0.224622168714674,A,48.41698841698842,68.63951912888119,1.4176742786587104,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20728,LUNCH BAG CARS BLUE,12755,852,19805.75,1.6410171428571427,440,280,41.5472312703583,14.970657276995306,45.013068181818184,45.55357142857143,Fast Moving,0.0022835052404317786,0.22690567395510577,A,45.55357142857143,151.10459711853005,3.317074652543192,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21485,RED SPOT HEART HOT WATER BOTTLE,4227,739,19687.45,4.8922018348623855,439,209,13.768729641693811,5.719891745602165,44.84612756264237,20.22488038277512,Medium Moving,0.0022698658342016143,0.22917553978930738,A,20.22488038277512,24.839526370245526,1.2281667876463958,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,5463,587,19655.37,3.7351644736842107,306,234,17.794788273615634,9.30664395229983,64.23323529411765,23.346153846153847,Fast Moving,0.0022661671685053866,0.23144170695781277,A,23.346153846153847,37.84296452029603,1.6209507043289897,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,4209,501,19207.95,5.890537848605578,310,220,13.710097719869706,8.401197604790418,61.961129032258064,19.131818181818183,Medium Moving,0.002214581850369291,0.23365628880818207,A,19.131818181818183,71.21980822381587,3.722584416545377,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22326,"ROUND SNACK BOXES ,SET4, WOODLAND ",6821,571,18902.75,2.9302721088435373,277,216,22.218241042345277,11.945709281961472,68.24097472924188,31.578703703703702,Fast Moving,0.0021793937964263814,0.23583568260460844,A,31.578703703703702,53.90821924806872,1.7071067816424048,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
20726,LUNCH BAG WOODLAND,12000,789,18796.0,1.642892156862745,371,284,39.08794788273616,15.209125475285171,50.66307277628032,42.25352112676056,Fast Moving,0.002167086048200937,0.23800276865280937,A,42.25352112676056,146.3065872704435,3.4625892320671627,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
72741,GRAND CHOCOLATECANDLE,13926,594,18723.9,1.42,397,252,45.36156351791531,23.444444444444443,47.16347607052897,55.26190476190476,Fast Moving,0.0021587732739896536,0.24016154192679903,A,55.26190476190476,81.91232107423025,1.4822565640317409,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84946,ANTIQUE SILVER TEA GLASS ETCHED,16008,674,18555.36,1.228557142857143,369,243,52.14332247557003,23.75074183976261,50.285528455284556,65.87654320987654,Fast Moving,0.0021393414436766196,0.24230088337047564,A,65.87654320987654,73.11358468634383,1.1098576386045447,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
48185,DOOR MAT FAIRY CAKE,3001,506,18513.19,7.25588693957115,247,255,9.775244299674267,5.930830039525691,74.9521862348178,11.768627450980393,Medium Moving,0.0021344794507710736,0.24443536282124673,A,11.768627450980393,29.594061240511028,2.5146569864479544,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21915,RED  HARMONICA IN BOX ,16122,345,18145.72,1.236619718309859,228,164,52.51465798045603,46.7304347826087,79.58649122807019,98.3048780487805,Fast Moving,0.0020921119731092098,0.24652747479435594,A,98.3048780487805,246.7126287871225,2.5096682248534976,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4999,624,18113.07,3.7358906249999997,334,261,16.28338762214984,8.011217948717949,54.23074850299401,19.153256704980844,Medium Moving,0.0020883475892257367,0.24861582238358168,A,19.153256704980844,27.048664813613886,1.4122227478202087,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,4904,588,17728.68,3.7380661157024795,326,261,15.973941368078176,8.34013605442177,54.38245398773006,18.78927203065134,Medium Moving,0.0020440293190582565,0.25065985170263994,A,18.78927203065134,34.373704728698,1.8294324906586825,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
82482,WOODEN PICTURE FRAME WHITE FINISH,7643,818,17677.95,2.459892729439809,356,226,24.895765472312704,9.343520782396087,49.657162921348316,33.81858407079646,Fast Moving,0.0020381804003933687,0.2526980321030333,A,33.81858407079646,39.25186828940065,1.1606597191422932,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22178,VICTORIAN GLASS HANGING T-LIGHT,15418,639,17664.4,1.237260677466863,306,258,50.22149837133551,24.128325508607197,57.72679738562092,59.75968992248062,Fast Moving,0.002036618152257961,0.2547346502552913,A,59.75968992248062,102.85400292362571,1.7211267839081226,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
84991,60 TEATIME FAIRY CAKE CASES,35806,1136,17503.2,0.5405887300252313,600,291,116.63192182410424,31.5193661971831,29.172,123.0446735395189,Fast Moving,0.00201803258772455,0.25675268284301583,A,123.0446735395189,150.72677289174135,1.2249760071355844,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
79323W, WHITE CHERRY LIGHTS,2948,313,17384.8,6.398089171974522,174,104,9.602605863192183,9.418530351437699,99.91264367816092,28.346153846153847,Fast Moving,0.002004381651987851,0.2587570644950037,A,28.346153846153847,31.097644287133885,1.0970675053805712,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
47590B,PINK HAPPY BIRTHDAY BUNTING,3404,457,17105.8,5.413040685224839,263,213,11.087947882736156,7.4485776805251644,65.04106463878327,15.981220657276996,Medium Moving,0.0019722143287569474,0.2607292788237606,A,15.981220657276996,34.75574642880975,2.1747867183714678,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
21166,COOK WITH WINE METAL SIGN ,9624,643,17072.16,1.9196803652968037,327,218,31.348534201954397,14.967340590979783,52.208440366972475,44.14678899082569,Fast Moving,0.0019683358027587842,0.2626976146265194,A,44.14678899082569,77.3450376649534,1.7519969047132002,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
48111,DOOR MAT 3 SMILEY CATS,2999,408,17013.89,7.123535108958838,188,209,9.768729641693811,7.3504901960784315,90.49941489361701,14.349282296650717,Medium Moving,0.0019616175593012044,0.2646592321858206,A,14.349282296650717,39.01623813778994,2.7190376028002996,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22457,NATURAL SLATE HEART CHALKBOARD ,6028,700,16958.4,2.9345021037868166,463,168,19.635179153094462,8.611428571428572,36.62721382289417,35.88095238095238,Fast Moving,0.0019552198361252804,0.2666144520219459,A,35.88095238095238,35.09811901468476,0.9781824808339483,Y,AY,High,0,High-value moderate variability; keep safety stock and review weekly
21622,VINTAGE UNION JACK CUSHION COVER,3199,463,16938.17,4.951129707112971,276,217,10.420195439739414,6.909287257019439,61.370181159420284,14.741935483870968,Medium Moving,0.0019528874169533763,0.26856733943889927,A,14.741935483870968,46.55858259121755,3.158240832227011,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
22469,HEART OF WICKER SMALL,10407,874,16792.31,1.637210065645514,532,157,33.899022801302934,11.907322654462243,31.56449248120301,66.28662420382166,Fast Moving,0.0019360704787223387,0.2705034099176216,A,66.28662420382166,67.79589002702589,1.0227687839188109,Z,AZ,Medium,0,High-value unstable demand; monitor closely before bulk reorder
